,DOSE,TREAT_RATIO,CAR_AFFINITY,ANTIGENS_CANCER,ANTIGENS_HEALTHY,Y_NORM_CANCER_LIVE,Y_NORM_HEALTHY_LIVE,Y_NORM_TCELL_LIVE,SCORE
5219,500.0,0.5,1e-06,10000.0,100.0,0.311,0.859,134.42,0.548
3351,250.0,0.5,1e-07,100.0,100.0,4.209,0.859,100.716,-3.3499999999999996
3357,250.0,0.5,1e-07,100.0,100.0,4.263,0.859,97.624,-3.404
5210,500.0,0.5,1e-06,10000.0,100.0,0.483,0.858,129.412,0.375
3793,250.0,0.75,1e-07,500.0,100.0,3.342,0.858,122.128,-2.484
1617,1000.0,0.75,1e-06,10000.0,100.0,0.599,0.857,62.822,0.258
5755,500.0,0.75,1e-07,100.0,100.0,4.056,0.857,55.8,-3.199
5212,500.0,0.5,1e-06,10000.0,100.0,0.43,0.855,131.458,0.425
1750,1000.0,0.75,1e-07,100.0,100.0,3.479,0.854,34.357,-2.625
1618,1000.0,0.75,1e-06,10000.0,100.0,0.494,0.853,63.785,0.359
1275,1000.0,0.5,1e-06,5000.0,100.0,0.7,0.851,61.211,0.15100000000000002
874,1000.0,0.25,1e-06,5000.0,100.0,0.37,0.85,65.206,0.48
1615,1000.0,0.75,1e-06,10000.0,100.0,0.684,0.85,60.686,0.16599999999999993
5758,500.0,0.75,1e-07,100.0,100.0,3.856,0.847,59.446,-3.009
3354,250.0,0.5,1e-07,100.0,100.0,4.396,0.847,92.444,-3.549
4817,500.0,0.25,1e-06,10000.0,100.0,0.125,0.846,142.712,0.721
5215,500.0,0.5,1e-06,10000.0,100.0,0.373,0.846,132.516,0.473
873,1000.0,0.25,1e-06,5000.0,100.0,0.388,0.846,64.554,0.45799999999999996
5217,500.0,0.5,1e-06,10000.0,100.0,0.306,0.845,135.56,0.5389999999999999
879,1000.0,0.25,1e-06,5000.0,100.0,0.344,0.845,65.702,0.501
3792,250.0,0.75,1e-07,500.0,100.0,3.17,0.845,131.656,-2.325
1758,1000.0,0.75,1e-07,100.0,100.0,3.469,0.845,34.71,-2.6239999999999997
4819,500.0,0.25,1e-06,10000.0,100.0,0.101,0.844,142.434,0.743
1752,1000.0,0.75,1e-07,100.0,100.0,3.425,0.844,34.624,-2.581
878,1000.0,0.25,1e-06,5000.0,100.0,0.359,0.843,65.352,0.484
4810,500.0,0.25,1e-06,10000.0,100.0,0.142,0.842,140.348,0.7
5756,500.0,0.75,1e-07,100.0,100.0,3.886,0.84,57.892,-3.0460000000000003
3790,250.0,0.75,1e-07,500.0,100.0,3.276,0.839,125.584,-2.437
3358,250.0,0.5,1e-07,100.0,100.0,4.088,0.838,107.5,-3.25
1756,1000.0,0.75,1e-07,100.0,100.0,3.551,0.837,33.768,-2.7140000000000004
872,1000.0,0.25,1e-06,5000.0,100.0,0.355,0.836,65.118,0.481
877,1000.0,0.25,1e-06,5000.0,100.0,0.383,0.836,64.814,0.45299999999999996
3350,250.0,0.5,1e-07,100.0,100.0,4.294,0.835,96.964,-3.4589999999999996
3353,250.0,0.5,1e-07,100.0,100.0,4.178,0.834,102.916,-3.344
2953,250.0,0.25,1e-07,100.0,100.0,4.178,0.833,99.368,-3.3449999999999998
3797,250.0,0.75,1e-07,500.0,100.0,3.151,0.832,135.408,-2.319
3794,250.0,0.75,1e-07,500.0,100.0,3.235,0.832,129.744,-2.403
1753,1000.0,0.75,1e-07,100.0,100.0,3.34,0.832,35.703,-2.508
1759,1000.0,0.75,1e-07,100.0,100.0,3.374,0.832,35.538,-2.5420000000000003
871,1000.0,0.25,1e-06,5000.0,100.0,0.349,0.831,65.641,0.482
1755,1000.0,0.75,1e-07,100.0,100.0,3.49,0.83,34.346,-2.66
2959,250.0,0.25,1e-07,100.0,100.0,4.044,0.83,104.76,-3.2139999999999995
3356,250.0,0.5,1e-07,100.0,100.0,4.195,0.83,97.332,-3.365
4811,500.0,0.25,1e-06,10000.0,100.0,0.165,0.828,140.014,0.6629999999999999
4818,500.0,0.25,1e-06,10000.0,100.0,0.146,0.826,141.55,0.6799999999999999
4815,500.0,0.25,1e-06,10000.0,100.0,0.124,0.824,141.046,0.7
4812,500.0,0.25,1e-06,10000.0,100.0,0.163,0.823,140.924,0.6599999999999999
1218,1000.0,0.5,1e-06,10000.0,100.0,0.134,0.821,70.361,0.6869999999999999
4814,500.0,0.25,1e-06,10000.0,100.0,0.129,0.82,140.024,0.691
2955,250.0,0.25,1e-07,100.0,100.0,4.217,0.819,94.344,-3.3979999999999997
1213,1000.0,0.5,1e-06,10000.0,100.0,0.158,0.818,69.891,0.6599999999999999
3730,250.0,0.75,1e-07,1000.0,100.0,2.454,0.818,153.54,-1.6360000000000001
870,1000.0,0.25,1e-06,5000.0,100.0,0.362,0.817,65.703,0.45499999999999996
875,1000.0,0.25,1e-06,5000.0,100.0,0.34,0.816,65.615,0.4759999999999999
5352,500.0,0.5,1e-07,100.0,100.0,3.744,0.815,60.326,-2.9290000000000003
4813,500.0,0.25,1e-06,10000.0,100.0,0.117,0.814,142.452,0.697
876,1000.0,0.25,1e-06,5000.0,100.0,0.33,0.814,66.119,0.48399999999999993
3798,250.0,0.75,1e-07,500.0,100.0,3.159,0.814,132.7,-2.3449999999999998
3355,250.0,0.5,1e-07,100.0,100.0,4.174,0.814,101.92,-3.3600000000000003
1358,1000.0,0.5,1e-07,100.0,100.0,3.3,0.812,35.414,-2.4879999999999995
5351,500.0,0.5,1e-07,100.0,100.0,3.678,0.812,60.962,-2.8659999999999997
2956,250.0,0.25,1e-07,100.0,100.0,4.228,0.812,95.16,-3.4159999999999995
5757,500.0,0.75,1e-07,100.0,100.0,3.742,0.811,62.36,-2.931
2954,250.0,0.25,1e-07,100.0,100.0,4.101,0.811,101.444,-3.29
2952,250.0,0.25,1e-07,100.0,100.0,4.02,0.809,107.676,-3.2109999999999994
3738,250.0,0.75,1e-07,1000.0,100.0,2.311,0.808,169.208,-1.503
3733,250.0,0.75,1e-07,1000.0,100.0,2.404,0.807,164.572,-1.597
3795,250.0,0.75,1e-07,500.0,100.0,3.094,0.807,136.86,-2.287
3796,250.0,0.75,1e-07,500.0,100.0,3.202,0.806,133.844,-2.396
1216,1000.0,0.5,1e-06,10000.0,100.0,0.116,0.805,70.892,0.6890000000000001
4816,500.0,0.25,1e-06,10000.0,100.0,0.128,0.804,141.79,0.676
1356,1000.0,0.5,1e-07,100.0,100.0,3.342,0.804,35.246,-2.5380000000000003
1219,1000.0,0.5,1e-06,10000.0,100.0,0.092,0.802,71.347,0.7100000000000001
1211,1000.0,0.5,1e-06,10000.0,100.0,0.166,0.8,69.439,0.634
3731,250.0,0.75,1e-07,1000.0,100.0,2.219,0.799,178.464,-1.42
1215,1000.0,0.5,1e-06,10000.0,100.0,0.128,0.798,69.868,0.67
1751,1000.0,0.75,1e-07,100.0,100.0,3.234,0.798,36.796,-2.436
5357,500.0,0.5,1e-07,100.0,100.0,3.647,0.797,62.158,-2.8499999999999996
3739,250.0,0.75,1e-07,1000.0,100.0,2.285,0.796,170.48,-1.489
3736,250.0,0.75,1e-07,1000.0,100.0,2.445,0.796,161.996,-1.6489999999999998
5359,500.0,0.5,1e-07,100.0,100.0,3.725,0.796,63.056,-2.9290000000000003
2950,250.0,0.25,1e-07,100.0,100.0,3.99,0.796,108.368,-3.194
1212,1000.0,0.5,1e-06,10000.0,100.0,0.106,0.795,71.152,0.6890000000000001
3737,250.0,0.75,1e-07,1000.0,100.0,2.384,0.794,169.772,-1.5899999999999999
5354,500.0,0.5,1e-07,100.0,100.0,3.745,0.794,61.36,-2.951
5355,500.0,0.5,1e-07,100.0,100.0,3.737,0.793,61.884,-2.944
5350,500.0,0.5,1e-07,100.0,100.0,3.738,0.793,61.334,-2.945
3399,250.0,0.5,1e-07,500.0,100.0,2.324,0.792,164.712,-1.5319999999999998
5358,500.0,0.5,1e-07,100.0,100.0,3.604,0.792,62.782,-2.8120000000000003
1217,1000.0,0.5,1e-06,10000.0,100.0,0.1,0.79,71.525,0.6900000000000001
1214,1000.0,0.5,1e-06,10000.0,100.0,0.108,0.79,71.22,0.682
3734,250.0,0.75,1e-07,1000.0,100.0,2.36,0.79,163.372,-1.5699999999999998
3732,250.0,0.75,1e-07,1000.0,100.0,2.284,0.789,168.32,-1.4949999999999997
5796,500.0,0.75,1e-07,500.0,100.0,2.51,0.789,79.152,-1.7209999999999996
1352,1000.0,0.5,1e-07,100.0,100.0,3.188,0.786,37.784,-2.402
5792,500.0,0.75,1e-07,500.0,100.0,2.274,0.785,87.86,-1.4889999999999999
1354,1000.0,0.5,1e-07,100.0,100.0,3.28,0.785,36.305,-2.4949999999999997
5356,500.0,0.5,1e-07,100.0,100.0,3.769,0.785,60.232,-2.984
2957,250.0,0.25,1e-07,100.0,100.0,3.795,0.785,112.624,-3.01
1351,1000.0,0.5,1e-07,100.0,100.0,3.151,0.784,37.076,-2.367
2958,250.0,0.25,1e-07,100.0,100.0,3.97,0.78,104.908,-3.1900000000000004
5353,500.0,0.5,1e-07,100.0,100.0,3.584,0.779,63.242,-2.805
4951,500.0,0.25,1e-07,100.0,100.0,3.519,0.778,63.654,-2.741
3398,250.0,0.5,1e-07,500.0,100.0,2.249,0.776,168.236,-1.473
3392,250.0,0.5,1e-07,500.0,100.0,2.4,0.775,160.828,-1.625
1355,1000.0,0.5,1e-07,100.0,100.0,3.274,0.775,36.117,-2.499
3735,250.0,0.75,1e-07,1000.0,100.0,2.372,0.771,166.596,-1.601
812,1000.0,0.25,1e-06,10000.0,100.0,0.024,0.77,72.622,0.746
3397,250.0,0.5,1e-07,500.0,100.0,2.249,0.77,167.2,-1.479
1357,1000.0,0.5,1e-07,100.0,100.0,3.076,0.769,37.988,-2.307
4952,500.0,0.25,1e-07,100.0,100.0,3.49,0.768,65.728,-2.7220000000000004
3394,250.0,0.5,1e-07,500.0,100.0,2.448,0.766,155.66,-1.682
5798,500.0,0.75,1e-07,500.0,100.0,2.353,0.764,83.996,-1.5890000000000002
3396,250.0,0.5,1e-07,500.0,100.0,2.365,0.762,150.384,-1.6030000000000002
3391,250.0,0.5,1e-07,500.0,100.0,2.445,0.762,154.208,-1.6829999999999998
1210,1000.0,0.5,1e-06,10000.0,100.0,0.11,0.758,71.121,0.648
3390,250.0,0.5,1e-07,500.0,100.0,2.309,0.756,167.288,-1.5530000000000002
5799,500.0,0.75,1e-07,500.0,100.0,2.126,0.754,89.684,-1.3719999999999999
5794,500.0,0.75,1e-07,500.0,100.0,2.257,0.754,86.462,-1.5030000000000001
815,1000.0,0.25,1e-06,10000.0,100.0,0.021,0.753,73.931,0.732
819,1000.0,0.25,1e-06,10000.0,100.0,0.03,0.753,73.326,0.723
5790,500.0,0.75,1e-07,500.0,100.0,2.136,0.753,89.726,-1.383
4957,500.0,0.25,1e-07,100.0,100.0,3.492,0.753,64.652,-2.739
5791,500.0,0.75,1e-07,500.0,100.0,2.178,0.752,88.956,-1.426
5797,500.0,0.75,1e-07,500.0,100.0,2.264,0.752,86.794,-1.5119999999999998
1353,1000.0,0.5,1e-07,100.0,100.0,2.984,0.751,38.876,-2.233
817,1000.0,0.25,1e-06,10000.0,100.0,0.029,0.747,73.104,0.718
814,1000.0,0.25,1e-06,10000.0,100.0,0.041,0.747,72.543,0.706
816,1000.0,0.25,1e-06,10000.0,100.0,0.018,0.746,73.323,0.728
818,1000.0,0.25,1e-06,10000.0,100.0,0.026,0.742,73.203,0.716
4956,500.0,0.25,1e-07,100.0,100.0,3.319,0.741,69.354,-2.578
813,1000.0,0.25,1e-06,10000.0,100.0,0.029,0.737,72.884,0.708
3395,250.0,0.5,1e-07,500.0,100.0,2.201,0.736,165.04,-1.465
4958,500.0,0.25,1e-07,100.0,100.0,3.34,0.736,70.452,-2.604
1350,1000.0,0.5,1e-07,100.0,100.0,3.056,0.735,38.506,-2.321
958,1000.0,0.25,1e-07,100.0,100.0,3.067,0.735,37.904,-2.3320000000000003
2951,250.0,0.25,1e-07,100.0,100.0,3.675,0.733,122.648,-2.9419999999999997
810,1000.0,0.25,1e-06,10000.0,100.0,0.04,0.732,72.967,0.692
954,1000.0,0.25,1e-07,100.0,100.0,3.039,0.732,38.464,-2.3070000000000004
5795,500.0,0.75,1e-07,500.0,100.0,2.223,0.731,88.456,-1.492
811,1000.0,0.25,1e-06,10000.0,100.0,0.03,0.73,73.027,0.7
4955,500.0,0.25,1e-07,100.0,100.0,3.502,0.727,66.624,-2.775
3393,250.0,0.5,1e-07,500.0,100.0,2.092,0.726,177.068,-1.366
3335,250.0,0.5,1e-07,1000.0,100.0,1.41,0.725,203.496,-0.6849999999999999
2993,250.0,0.25,1e-07,500.0,100.0,1.859,0.725,181.536,-1.134
5793,500.0,0.75,1e-07,500.0,100.0,2.052,0.724,92.218,-1.328
1359,1000.0,0.5,1e-07,100.0,100.0,2.902,0.724,40.963,-2.178
959,1000.0,0.25,1e-07,100.0,100.0,2.81,0.721,40.869,-2.089
1799,1000.0,0.75,1e-07,500.0,100.0,1.55,0.72,52.454,-0.8300000000000001
2999,250.0,0.25,1e-07,500.0,100.0,1.645,0.72,190.248,-0.925
3330,250.0,0.5,1e-07,1000.0,100.0,1.354,0.718,210.848,-0.6360000000000001
951,1000.0,0.25,1e-07,100.0,100.0,2.939,0.718,38.906,-2.221
2998,250.0,0.25,1e-07,500.0,100.0,1.762,0.717,183.048,-1.045
953,1000.0,0.25,1e-07,100.0,100.0,2.966,0.717,39.483,-2.249
3338,250.0,0.5,1e-07,1000.0,100.0,1.307,0.715,213.604,-0.592
2991,250.0,0.25,1e-07,500.0,100.0,1.758,0.715,187.964,-1.0430000000000001
950,1000.0,0.25,1e-07,100.0,100.0,3.076,0.714,38.375,-2.362
3334,250.0,0.5,1e-07,1000.0,100.0,1.417,0.712,201.708,-0.7050000000000001
2992,250.0,0.25,1e-07,500.0,100.0,1.783,0.712,190.26,-1.071
4954,500.0,0.25,1e-07,100.0,100.0,3.458,0.71,67.294,-2.748
952,1000.0,0.25,1e-07,100.0,100.0,3.026,0.707,38.733,-2.319
3337,250.0,0.5,1e-07,1000.0,100.0,1.176,0.706,219.332,-0.47
1791,1000.0,0.75,1e-07,500.0,100.0,1.657,0.705,49.73,-0.9520000000000001
3332,250.0,0.5,1e-07,1000.0,100.0,1.323,0.704,209.596,-0.619
4959,500.0,0.25,1e-07,100.0,100.0,3.228,0.704,73.028,-2.524
4953,500.0,0.25,1e-07,100.0,100.0,3.311,0.703,70.038,-2.608
5739,500.0,0.75,1e-07,1000.0,100.0,1.241,0.698,111.99,-0.5430000000000001
1797,1000.0,0.75,1e-07,500.0,100.0,1.487,0.698,52.362,-0.7890000000000001
3778,250.0,0.75,1e-07,5000.0,100.0,1.309,0.697,225.952,-0.612
1792,1000.0,0.75,1e-07,500.0,100.0,1.613,0.696,51.902,-0.917
4950,500.0,0.25,1e-07,100.0,100.0,3.264,0.694,74.922,-2.57
3333,250.0,0.5,1e-07,1000.0,100.0,1.336,0.693,210.112,-0.6430000000000001
2997,250.0,0.25,1e-07,500.0,100.0,1.619,0.692,187.36,-0.927
2996,250.0,0.25,1e-07,500.0,100.0,1.793,0.689,187.612,-1.104
3779,250.0,0.75,1e-07,5000.0,100.0,1.344,0.688,225.604,-0.6560000000000001
1796,1000.0,0.75,1e-07,500.0,100.0,1.59,0.688,51.217,-0.9020000000000001
2990,250.0,0.25,1e-07,500.0,100.0,1.731,0.684,191.892,-1.0470000000000002
3339,250.0,0.5,1e-07,1000.0,100.0,1.147,0.683,223.22,-0.46399999999999997
3336,250.0,0.5,1e-07,1000.0,100.0,1.233,0.683,222.316,-0.55
3331,250.0,0.5,1e-07,1000.0,100.0,1.259,0.683,212.12,-0.5759999999999998
2994,250.0,0.25,1e-07,500.0,100.0,1.817,0.682,177.132,-1.1349999999999998
955,1000.0,0.25,1e-07,100.0,100.0,2.942,0.679,39.613,-2.263
5732,500.0,0.75,1e-07,1000.0,100.0,1.344,0.676,107.816,-0.668
5394,500.0,0.5,1e-07,500.0,100.0,1.432,0.674,106.334,-0.7579999999999999
1790,1000.0,0.75,1e-07,500.0,100.0,1.466,0.674,52.509,-0.7919999999999999
1793,1000.0,0.75,1e-07,500.0,100.0,1.485,0.673,52.95,-0.812
5391,500.0,0.5,1e-07,500.0,100.0,1.406,0.672,105.088,-0.7339999999999999
3771,250.0,0.75,1e-07,5000.0,100.0,1.198,0.668,240.74,-0.5299999999999999
1794,1000.0,0.75,1e-07,500.0,100.0,1.392,0.668,52.81,-0.7239999999999999
5736,500.0,0.75,1e-07,1000.0,100.0,1.319,0.667,109.57,-0.6519999999999999
5734,500.0,0.75,1e-07,1000.0,100.0,1.167,0.666,113.562,-0.501
2939,250.0,0.25,1e-07,1000.0,100.0,0.805,0.665,241.912,-0.14
5737,500.0,0.75,1e-07,1000.0,100.0,1.241,0.665,112.31,-0.5760000000000001
2932,250.0,0.25,1e-07,1000.0,100.0,0.958,0.663,228.396,-0.29499999999999993
957,1000.0,0.25,1e-07,100.0,100.0,2.735,0.662,41.907,-2.073
3772,250.0,0.75,1e-07,5000.0,100.0,1.125,0.661,239.14,-0.46399999999999997
3773,250.0,0.75,1e-07,5000.0,100.0,1.199,0.661,237.188,-0.538
2995,250.0,0.25,1e-07,500.0,100.0,1.694,0.661,193.708,-1.033
3774,250.0,0.75,1e-07,5000.0,100.0,1.359,0.659,227.876,-0.7
1798,1000.0,0.75,1e-07,500.0,100.0,1.467,0.657,53.376,-0.81
1795,1000.0,0.75,1e-07,500.0,100.0,1.494,0.656,52.581,-0.838
2930,250.0,0.25,1e-07,1000.0,100.0,0.876,0.655,237.74,-0.22099999999999997
956,1000.0,0.25,1e-07,100.0,100.0,2.703,0.654,41.766,-2.049
5735,500.0,0.75,1e-07,1000.0,100.0,1.262,0.653,114.212,-0.609
5398,500.0,0.5,1e-07,500.0,100.0,1.189,0.652,112.0,-0.537
5733,500.0,0.75,1e-07,1000.0,100.0,1.172,0.651,113.242,-0.5209999999999999
5397,500.0,0.5,1e-07,500.0,100.0,1.221,0.647,111.518,-0.5740000000000001
5392,500.0,0.5,1e-07,500.0,100.0,1.337,0.647,109.282,-0.69
5395,500.0,0.5,1e-07,500.0,100.0,1.275,0.646,110.174,-0.6289999999999999
3777,250.0,0.75,1e-07,5000.0,100.0,1.204,0.644,237.6,-0.5599999999999999
5731,500.0,0.75,1e-07,1000.0,100.0,1.15,0.643,114.614,-0.5069999999999999
5738,500.0,0.75,1e-07,1000.0,100.0,1.304,0.643,113.966,-0.661
2938,250.0,0.25,1e-07,1000.0,100.0,0.812,0.641,239.688,-0.17100000000000004
2931,250.0,0.25,1e-07,1000.0,100.0,0.894,0.638,236.228,-0.256
2937,250.0,0.25,1e-07,1000.0,100.0,0.717,0.637,244.852,-0.07999999999999996
3712,250.0,0.75,1e-07,10000.0,100.0,1.097,0.637,242.344,-0.45999999999999996
3775,250.0,0.75,1e-07,5000.0,100.0,1.207,0.636,237.492,-0.5710000000000001
3776,250.0,0.75,1e-07,5000.0,100.0,1.132,0.634,240.816,-0.4979999999999999
5393,500.0,0.5,1e-07,500.0,100.0,1.203,0.633,113.238,-0.5700000000000001
3711,250.0,0.75,1e-07,10000.0,100.0,1.157,0.63,242.368,-0.527
3713,250.0,0.75,1e-07,10000.0,100.0,1.111,0.623,244.408,-0.488
5730,500.0,0.75,1e-07,1000.0,100.0,1.192,0.623,118.496,-0.569
5396,500.0,0.5,1e-07,500.0,100.0,1.272,0.622,111.492,-0.65
3715,250.0,0.75,1e-07,10000.0,100.0,0.986,0.621,245.44,-0.365
2933,250.0,0.25,1e-07,1000.0,100.0,0.854,0.62,245.676,-0.23399999999999999
2935,250.0,0.25,1e-07,1000.0,100.0,0.926,0.609,233.604,-0.31700000000000006
3714,250.0,0.75,1e-07,10000.0,100.0,1.065,0.608,248.892,-0.45699999999999996
5399,500.0,0.5,1e-07,500.0,100.0,1.054,0.607,120.41,-0.44700000000000006
3770,250.0,0.75,1e-07,5000.0,100.0,1.225,0.607,236.732,-0.6180000000000001
3717,250.0,0.75,1e-07,10000.0,100.0,1.016,0.604,253.952,-0.41200000000000003
5390,500.0,0.5,1e-07,500.0,100.0,1.225,0.602,114.608,-0.6230000000000001
3719,250.0,0.75,1e-07,10000.0,100.0,1.089,0.601,245.156,-0.488
2934,250.0,0.25,1e-07,1000.0,100.0,0.737,0.6,242.248,-0.137
3718,250.0,0.75,1e-07,10000.0,100.0,1.02,0.6,247.808,-0.42000000000000004
1733,1000.0,0.75,1e-07,1000.0,100.0,0.633,0.596,63.805,-0.03700000000000003
2936,250.0,0.25,1e-07,1000.0,100.0,0.731,0.592,256.068,-0.139
1735,1000.0,0.75,1e-07,1000.0,100.0,0.63,0.585,63.324,-0.04500000000000004
1737,1000.0,0.75,1e-07,1000.0,100.0,0.645,0.582,63.563,-0.06300000000000006
1736,1000.0,0.75,1e-07,1000.0,100.0,0.606,0.577,63.619,-0.029000000000000026
3716,250.0,0.75,1e-07,10000.0,100.0,0.937,0.575,252.736,-0.3620000000000001
3710,250.0,0.75,1e-07,10000.0,100.0,1.047,0.574,249.952,-0.473
1730,1000.0,0.75,1e-07,1000.0,100.0,0.657,0.573,63.298,-0.08400000000000007
4993,500.0,0.25,1e-07,500.0,100.0,0.775,0.569,124.622,-0.20600000000000007
4998,500.0,0.25,1e-07,500.0,100.0,0.85,0.569,121.092,-0.281
1731,1000.0,0.75,1e-07,1000.0,100.0,0.57,0.567,64.755,-0.0030000000000000027
1738,1000.0,0.75,1e-07,1000.0,100.0,0.573,0.564,65.32,-0.009000000000000008
1397,1000.0,0.5,1e-07,500.0,100.0,0.715,0.552,63.467,-0.16299999999999992
1391,1000.0,0.5,1e-07,500.0,100.0,0.716,0.547,62.263,-0.16899999999999993
1739,1000.0,0.75,1e-07,1000.0,100.0,0.477,0.544,65.82,0.06700000000000006
4992,500.0,0.25,1e-07,500.0,100.0,0.786,0.542,126.546,-0.244
4999,500.0,0.25,1e-07,500.0,100.0,0.758,0.541,130.042,-0.21699999999999997
4990,500.0,0.25,1e-07,500.0,100.0,0.778,0.54,126.442,-0.238
4991,500.0,0.25,1e-07,500.0,100.0,0.743,0.538,126.256,-0.20499999999999996
5330,500.0,0.5,1e-07,1000.0,100.0,0.462,0.537,134.554,0.07500000000000001
1394,1000.0,0.5,1e-07,500.0,100.0,0.715,0.535,63.36,-0.17999999999999994
4996,500.0,0.25,1e-07,500.0,100.0,0.78,0.534,125.0,-0.246
1392,1000.0,0.5,1e-07,500.0,100.0,0.667,0.529,63.987,-0.138
4997,500.0,0.25,1e-07,500.0,100.0,0.608,0.528,132.882,-0.07999999999999996
5332,500.0,0.5,1e-07,1000.0,100.0,0.54,0.527,132.62,-0.013000000000000012
1732,1000.0,0.75,1e-07,1000.0,100.0,0.561,0.526,65.085,-0.03500000000000003
4994,500.0,0.25,1e-07,500.0,100.0,0.744,0.522,125.96,-0.22199999999999998
1399,1000.0,0.5,1e-07,500.0,100.0,0.721,0.521,61.387,-0.19999999999999996
4995,500.0,0.25,1e-07,500.0,100.0,0.656,0.514,130.952,-0.14200000000000002
5339,500.0,0.5,1e-07,1000.0,100.0,0.335,0.51,140.596,0.175
5334,500.0,0.5,1e-07,1000.0,100.0,0.426,0.508,137.95,0.08200000000000002
5333,500.0,0.5,1e-07,1000.0,100.0,0.446,0.508,136.234,0.062
1398,1000.0,0.5,1e-07,500.0,100.0,0.621,0.506,64.292,-0.11499999999999999
5336,500.0,0.5,1e-07,1000.0,100.0,0.442,0.504,137.334,0.062
3372,250.0,0.5,1e-07,5000.0,100.0,0.417,0.502,284.124,0.08500000000000002
5335,500.0,0.5,1e-07,1000.0,100.0,0.43,0.5,135.372,0.07
1393,1000.0,0.5,1e-07,500.0,100.0,0.591,0.499,64.977,-0.09199999999999997
5331,500.0,0.5,1e-07,1000.0,100.0,0.384,0.497,136.728,0.11299999999999999
3851,250.0,0.75,1e-08,100.0,100.0,2.091,0.497,192.048,-1.5940000000000003
1734,1000.0,0.75,1e-07,1000.0,100.0,0.508,0.495,67.151,-0.013000000000000012
3852,250.0,0.75,1e-08,100.0,100.0,2.149,0.493,181.888,-1.6560000000000001
1395,1000.0,0.5,1e-07,500.0,100.0,0.6,0.492,65.17,-0.10799999999999998
1396,1000.0,0.5,1e-07,500.0,100.0,0.726,0.49,62.452,-0.236
1390,1000.0,0.5,1e-07,500.0,100.0,0.731,0.49,63.132,-0.241
3853,250.0,0.75,1e-08,100.0,100.0,2.214,0.486,186.64,-1.728
5337,500.0,0.5,1e-07,1000.0,100.0,0.396,0.485,138.572,0.08899999999999997
3859,250.0,0.75,1e-08,100.0,100.0,2.082,0.484,194.968,-1.5979999999999999
3854,250.0,0.75,1e-08,100.0,100.0,2.292,0.483,187.728,-1.8089999999999997
999,1000.0,0.25,1e-07,500.0,100.0,0.411,0.482,66.613,0.07100000000000001
3370,250.0,0.5,1e-07,5000.0,100.0,0.412,0.479,280.08,0.067
3857,250.0,0.75,1e-08,100.0,100.0,2.053,0.478,199.012,-1.575
3379,250.0,0.5,1e-07,5000.0,100.0,0.299,0.477,292.972,0.178
3371,250.0,0.5,1e-07,5000.0,100.0,0.433,0.476,284.876,0.04299999999999998
5338,500.0,0.5,1e-07,1000.0,100.0,0.317,0.472,143.084,0.15499999999999997
3858,250.0,0.75,1e-08,100.0,100.0,2.107,0.467,191.18,-1.6400000000000001
3375,250.0,0.5,1e-07,5000.0,100.0,0.39,0.463,288.372,0.07300000000000001
3376,250.0,0.5,1e-07,5000.0,100.0,0.313,0.461,294.1,0.14800000000000002
3850,250.0,0.75,1e-08,100.0,100.0,2.135,0.458,194.12,-1.6769999999999998
3378,250.0,0.5,1e-07,5000.0,100.0,0.369,0.457,290.512,0.08800000000000002
3374,250.0,0.5,1e-07,5000.0,100.0,0.479,0.445,278.592,-0.033999999999999975
3373,250.0,0.5,1e-07,5000.0,100.0,0.428,0.442,282.908,0.014000000000000012
995,1000.0,0.25,1e-07,500.0,100.0,0.387,0.441,67.679,0.05399999999999999
3377,250.0,0.5,1e-07,5000.0,100.0,0.344,0.437,295.132,0.09300000000000003
993,1000.0,0.25,1e-07,500.0,100.0,0.317,0.434,68.269,0.11699999999999999
5777,500.0,0.75,1e-07,5000.0,100.0,0.44,0.433,142.478,-0.007000000000000006
4930,500.0,0.25,1e-07,1000.0,100.0,0.169,0.431,149.822,0.262
3312,250.0,0.5,1e-07,10000.0,100.0,0.333,0.427,298.684,0.09399999999999997
5771,500.0,0.75,1e-07,5000.0,100.0,0.31,0.422,146.158,0.11199999999999999
3310,250.0,0.5,1e-07,10000.0,100.0,0.413,0.422,290.304,0.009000000000000008
2979,250.0,0.25,1e-07,5000.0,100.0,0.137,0.421,308.144,0.284
3315,250.0,0.5,1e-07,10000.0,100.0,0.393,0.42,289.8,0.02699999999999997
5770,500.0,0.75,1e-07,5000.0,100.0,0.479,0.417,142.484,-0.062
5778,500.0,0.75,1e-07,5000.0,100.0,0.412,0.414,141.966,0.0020000000000000018
4935,500.0,0.25,1e-07,1000.0,100.0,0.131,0.412,149.636,0.28099999999999997
3819,250.0,0.75,1e-08,10000.0,100.0,0.981,0.412,257.668,-0.569
3856,250.0,0.75,1e-08,100.0,100.0,2.007,0.41,190.832,-1.5970000000000002
3317,250.0,0.5,1e-07,10000.0,100.0,0.335,0.409,300.328,0.07399999999999995
3839,250.0,0.75,1e-08,1000.0,100.0,1.075,0.409,250.376,-0.6659999999999999
991,1000.0,0.25,1e-07,500.0,100.0,0.355,0.408,69.228,0.05299999999999999
3311,250.0,0.5,1e-07,10000.0,100.0,0.357,0.408,293.424,0.05099999999999999
3899,250.0,0.75,1e-08,500.0,100.0,1.301,0.408,242.076,-0.893
