,DOSE,TREAT_RATIO,CAR_AFFINITY,ANTIGENS_CANCER,ANTIGENS_HEALTHY,Y_NORM_CANCER_LIVE,Y_NORM_HEALTHY_LIVE,Y_NORM_TCELL_LIVE,SCORE
1488,1000.0,0.5,1e-08,500.0,0.0,0.004,1.037,75.238,1.033
1316,1000.0,0.5,1e-07,10000.0,100.0,0.004,0.032,83.382,0.028
5593,500.0,0.5,1e-09,500.0,100.0,0.004,0.012,173.486,0.008
5415,500.0,0.5,1e-08,10000.0,100.0,0.004,0.006,175.704,0.002
1051,1000.0,0.25,1e-08,100.0,100.0,0.004,0.006,83.371,0.002
5030,500.0,0.25,1e-08,1000.0,100.0,0.004,0.005,176.806,0.001
5014,500.0,0.25,1e-08,10000.0,100.0,0.004,0.005,177.888,0.001
1491,1000.0,0.5,1e-08,500.0,100.0,0.004,0.004,87.075,0.0
1059,1000.0,0.25,1e-08,100.0,100.0,0.004,0.003,83.44,-0.001
1430,1000.0,0.5,1e-08,1000.0,100.0,0.004,0.003,87.842,-0.001
5074,500.0,0.25,1e-08,5000.0,100.0,0.004,0.002,178.27,-0.002
5077,500.0,0.25,1e-08,5000.0,100.0,0.004,0.002,178.416,-0.002
1050,1000.0,0.25,1e-08,100.0,100.0,0.004,0.0,82.32,-0.004
1054,1000.0,0.25,1e-08,100.0,100.0,0.004,0.0,82.81,-0.004
5102,500.0,0.25,1e-09,10000.0,0.0,0.005,1.486,134.58,1.481
5062,500.0,0.25,1e-08,5000.0,0.0,0.005,1.401,139.902,1.3960000000000001
5182,500.0,0.25,1e-09,500.0,0.0,0.005,1.401,139.902,1.3960000000000001
4967,500.0,0.25,1e-07,5000.0,0.0,0.005,1.074,149.372,1.0690000000000002
5087,500.0,0.25,1e-08,500.0,0.0,0.005,1.074,149.372,1.0690000000000002
1367,1000.0,0.5,1e-07,5000.0,0.0,0.005,1.074,73.998,1.0690000000000002
1487,1000.0,0.5,1e-08,500.0,0.0,0.005,1.074,73.998,1.0690000000000002
1362,1000.0,0.5,1e-07,5000.0,0.0,0.005,1.069,75.041,1.064
1482,1000.0,0.5,1e-08,500.0,0.0,0.005,1.069,75.041,1.064
4971,500.0,0.25,1e-07,5000.0,100.0,0.005,0.059,165.454,0.054
4916,500.0,0.25,1e-07,10000.0,100.0,0.005,0.043,167.544,0.038
4914,500.0,0.25,1e-07,10000.0,100.0,0.005,0.036,167.99,0.030999999999999996
5413,500.0,0.5,1e-08,10000.0,100.0,0.005,0.016,176.536,0.011
5471,500.0,0.5,1e-08,5000.0,100.0,0.005,0.013,176.35,0.008
5533,500.0,0.5,1e-09,1000.0,100.0,0.005,0.012,173.14,0.007
1998,1000.0,0.75,1e-09,500.0,100.0,0.005,0.009,89.683,0.003999999999999999
1999,1000.0,0.75,1e-09,500.0,100.0,0.005,0.007,90.347,0.002
5592,500.0,0.5,1e-09,500.0,100.0,0.005,0.006,174.798,0.001
5574,500.0,0.5,1e-09,5000.0,100.0,0.005,0.006,173.81,0.001
1055,1000.0,0.25,1e-08,100.0,100.0,0.005,0.003,83.144,-0.002
5154,500.0,0.25,1e-09,100.0,100.0,0.005,0.002,175.436,-0.003
5137,500.0,0.25,1e-09,1000.0,100.0,0.005,0.002,168.214,-0.003
1057,1000.0,0.25,1e-08,100.0,100.0,0.005,0.002,81.514,-0.003
1552,1000.0,0.5,1e-09,100.0,100.0,0.005,0.001,89.422,-0.004
5112,500.0,0.25,1e-09,10000.0,100.0,0.005,0.0,166.966,-0.005
5164,500.0,0.25,1e-09,5000.0,0.0,0.006,1.476,136.122,1.47
5507,500.0,0.5,1e-09,10000.0,0.0,0.006,1.34,144.036,1.334
5562,500.0,0.5,1e-09,5000.0,0.0,0.006,1.3,146.336,1.294
5401,500.0,0.5,1e-08,10000.0,0.0,0.006,1.251,146.86,1.2449999999999999
5521,500.0,0.5,1e-09,1000.0,0.0,0.006,1.251,146.86,1.2449999999999999
4968,500.0,0.25,1e-07,5000.0,0.0,0.006,1.056,150.194,1.05
5088,500.0,0.25,1e-08,500.0,0.0,0.006,1.056,150.194,1.05
1373,1000.0,0.5,1e-07,5000.0,100.0,0.006,0.096,80.455,0.09
5499,500.0,0.5,1e-08,500.0,100.0,0.006,0.019,169.454,0.013
5476,500.0,0.5,1e-08,5000.0,100.0,0.006,0.017,177.17,0.011000000000000001
1937,1000.0,0.75,1e-09,1000.0,100.0,0.006,0.012,90.182,0.006
5597,500.0,0.5,1e-09,500.0,100.0,0.006,0.011,173.55,0.004999999999999999
5092,500.0,0.25,1e-08,500.0,100.0,0.006,0.008,172.176,0.002
1939,1000.0,0.75,1e-09,1000.0,100.0,0.006,0.008,90.005,0.002
5571,500.0,0.5,1e-09,5000.0,100.0,0.006,0.001,173.014,-0.005
5515,500.0,0.5,1e-09,10000.0,100.0,0.006,0.001,173.488,-0.005
5192,500.0,0.25,1e-09,500.0,100.0,0.006,0.0,169.154,-0.006
5595,500.0,0.5,1e-09,500.0,100.0,0.006,0.0,174.882,-0.006
5535,500.0,0.5,1e-09,1000.0,100.0,0.006,0.0,172.704,-0.006
5104,500.0,0.25,1e-09,10000.0,0.0,0.007,1.442,137.066,1.435
5462,500.0,0.5,1e-08,5000.0,0.0,0.007,1.238,146.892,1.231
5582,500.0,0.5,1e-09,500.0,0.0,0.007,1.238,146.892,1.231
5319,500.0,0.5,1e-07,10000.0,100.0,0.007,0.115,165.624,0.108
4974,500.0,0.25,1e-07,5000.0,100.0,0.007,0.069,165.806,0.062000000000000006
1819,1000.0,0.75,1e-08,10000.0,100.0,0.007,0.014,87.551,0.007
5557,500.0,0.5,1e-09,100.0,100.0,0.007,0.01,177.988,0.003
1917,1000.0,0.75,1e-09,10000.0,100.0,0.007,0.009,90.784,0.001999999999999999
5435,500.0,0.5,1e-08,1000.0,100.0,0.007,0.007,172.224,0.0
1058,1000.0,0.25,1e-08,100.0,100.0,0.007,0.005,82.928,-0.002
5577,500.0,0.5,1e-09,5000.0,100.0,0.007,0.004,173.152,-0.003
1499,1000.0,0.5,1e-08,500.0,100.0,0.007,0.003,86.195,-0.004
5114,500.0,0.25,1e-09,10000.0,100.0,0.007,0.002,168.008,-0.005
5174,500.0,0.25,1e-09,5000.0,100.0,0.007,0.001,169.298,-0.006
5503,500.0,0.5,1e-09,10000.0,0.0,0.008,1.294,143.276,1.286
5506,500.0,0.5,1e-09,10000.0,0.0,0.008,1.293,143.624,1.285
5461,500.0,0.5,1e-08,5000.0,0.0,0.008,1.237,146.206,1.229
5581,500.0,0.5,1e-09,500.0,0.0,0.008,1.237,146.206,1.229
1868,1000.0,0.75,1e-08,5000.0,0.0,0.008,1.125,76.219,1.117
1988,1000.0,0.75,1e-09,500.0,0.0,0.008,1.125,76.219,1.117
1864,1000.0,0.75,1e-08,5000.0,0.0,0.008,1.122,77.441,1.114
1984,1000.0,0.75,1e-09,500.0,0.0,0.008,1.122,77.441,1.114
4972,500.0,0.25,1e-07,5000.0,100.0,0.008,0.065,165.006,0.057
4912,500.0,0.25,1e-07,10000.0,100.0,0.008,0.049,167.158,0.041
1815,1000.0,0.75,1e-08,10000.0,100.0,0.008,0.017,87.158,0.009000000000000001
5434,500.0,0.5,1e-08,1000.0,100.0,0.008,0.013,173.182,0.004999999999999999
5498,500.0,0.5,1e-08,500.0,100.0,0.008,0.011,167.916,0.002999999999999999
5537,500.0,0.5,1e-09,1000.0,100.0,0.008,0.009,173.24,0.0009999999999999992
5411,500.0,0.5,1e-08,10000.0,100.0,0.008,0.006,177.526,-0.002
1979,1000.0,0.75,1e-09,5000.0,100.0,0.008,0.005,90.463,-0.003
5404,500.0,0.5,1e-08,10000.0,0.0,0.009,1.281,145.04,1.272
5524,500.0,0.5,1e-09,1000.0,0.0,0.009,1.281,145.04,1.272
5379,500.0,0.5,1e-07,5000.0,100.0,0.009,0.149,162.048,0.13999999999999999
5438,500.0,0.5,1e-08,1000.0,100.0,0.009,0.011,173.752,0.002
5474,500.0,0.5,1e-08,5000.0,100.0,0.009,0.005,178.592,-0.003999999999999999
5152,500.0,0.25,1e-09,100.0,100.0,0.009,0.003,175.41,-0.005999999999999999
1052,1000.0,0.25,1e-08,100.0,100.0,0.009,0.003,83.648,-0.005999999999999999
5534,500.0,0.5,1e-09,1000.0,100.0,0.009,0.001,176.234,-0.008
5465,500.0,0.5,1e-08,5000.0,0.0,0.01,1.268,145.47,1.258
5585,500.0,0.5,1e-09,500.0,0.0,0.01,1.268,145.47,1.258
5463,500.0,0.5,1e-08,5000.0,0.0,0.01,1.254,146.798,1.244
5583,500.0,0.5,1e-09,500.0,0.0,0.01,1.254,146.798,1.244
4964,500.0,0.25,1e-07,5000.0,0.0,0.01,1.064,150.35,1.054
5084,500.0,0.25,1e-08,500.0,0.0,0.01,1.064,150.35,1.054
5412,500.0,0.5,1e-08,10000.0,100.0,0.01,0.018,178.244,0.007999999999999998
1879,1000.0,0.75,1e-08,5000.0,100.0,0.01,0.018,88.353,0.007999999999999998
5416,500.0,0.5,1e-08,10000.0,100.0,0.01,0.017,175.86,0.007000000000000001
5573,500.0,0.5,1e-09,5000.0,100.0,0.01,0.01,171.988,0.0
1978,1000.0,0.75,1e-09,5000.0,100.0,0.01,0.008,89.746,-0.002
5572,500.0,0.5,1e-09,5000.0,100.0,0.01,0.006,172.862,-0.004
5516,500.0,0.5,1e-09,10000.0,100.0,0.01,0.006,173.658,-0.004
1974,1000.0,0.75,1e-09,5000.0,100.0,0.01,0.006,91.037,-0.004
1910,1000.0,0.75,1e-09,10000.0,100.0,0.01,0.006,89.887,-0.004
5501,500.0,0.5,1e-09,10000.0,0.0,0.011,1.297,142.89,1.286
5502,500.0,0.5,1e-09,10000.0,0.0,0.011,1.291,144.862,1.28
5563,500.0,0.5,1e-09,5000.0,0.0,0.011,1.277,144.542,1.266
5567,500.0,0.5,1e-09,5000.0,0.0,0.011,1.26,146.196,1.249
5369,500.0,0.5,1e-07,5000.0,0.0,0.011,1.044,149.87,1.0330000000000001
5489,500.0,0.5,1e-08,500.0,0.0,0.011,1.044,149.87,1.0330000000000001
5513,500.0,0.5,1e-09,10000.0,100.0,0.011,0.009,172.96,-0.002
1915,1000.0,0.75,1e-09,10000.0,100.0,0.011,0.008,89.454,-0.002999999999999999
5594,500.0,0.5,1e-09,500.0,100.0,0.011,0.006,175.25,-0.004999999999999999
5551,500.0,0.5,1e-09,100.0,100.0,0.011,0.003,178.342,-0.008
5072,500.0,0.25,1e-08,5000.0,100.0,0.011,0.002,176.968,-0.009
5368,500.0,0.5,1e-07,5000.0,0.0,0.012,1.001,149.444,0.9889999999999999
5488,500.0,0.5,1e-08,500.0,0.0,0.012,1.001,149.444,0.9889999999999999
935,1000.0,0.25,1e-07,1000.0,100.0,0.012,0.197,78.54,0.185
5431,500.0,0.5,1e-08,1000.0,100.0,0.012,0.017,171.022,0.005000000000000001
1916,1000.0,0.75,1e-09,10000.0,100.0,0.012,0.011,91.673,-0.0010000000000000009
1975,1000.0,0.75,1e-09,5000.0,100.0,0.012,0.01,89.558,-0.002
5517,500.0,0.5,1e-09,10000.0,100.0,0.012,0.008,174.464,-0.004
1935,1000.0,0.75,1e-09,1000.0,100.0,0.012,0.007,90.042,-0.005
1919,1000.0,0.75,1e-09,10000.0,100.0,0.012,0.006,90.187,-0.006
5536,500.0,0.5,1e-09,1000.0,100.0,0.012,0.004,175.594,-0.008
5467,500.0,0.5,1e-08,5000.0,0.0,0.013,1.282,145.922,1.2690000000000001
5587,500.0,0.5,1e-09,500.0,0.0,0.013,1.282,145.922,1.2690000000000001
5464,500.0,0.5,1e-08,5000.0,0.0,0.013,1.259,147.924,1.246
5584,500.0,0.5,1e-09,500.0,0.0,0.013,1.259,147.924,1.246
5406,500.0,0.5,1e-08,10000.0,0.0,0.013,1.235,147.494,1.2220000000000002
5526,500.0,0.5,1e-09,1000.0,0.0,0.013,1.235,147.494,1.2220000000000002
1905,1000.0,0.75,1e-09,10000.0,0.0,0.013,1.137,76.659,1.124
5305,500.0,0.5,1e-07,10000.0,0.0,0.013,1.064,152.254,1.0510000000000002
5425,500.0,0.5,1e-08,1000.0,0.0,0.013,1.064,152.254,1.0510000000000002
5545,500.0,0.5,1e-09,100.0,0.0,0.013,1.064,152.254,1.0510000000000002
934,1000.0,0.25,1e-07,1000.0,100.0,0.013,0.183,78.263,0.16999999999999998
5378,500.0,0.5,1e-07,5000.0,100.0,0.013,0.158,160.514,0.145
5417,500.0,0.5,1e-08,10000.0,100.0,0.013,0.025,176.082,0.012000000000000002
1814,1000.0,0.75,1e-08,10000.0,100.0,0.013,0.024,88.524,0.011000000000000001
5433,500.0,0.5,1e-08,1000.0,100.0,0.013,0.023,171.362,0.01
1878,1000.0,0.75,1e-08,5000.0,100.0,0.013,0.019,88.157,0.006
1994,1000.0,0.75,1e-09,500.0,100.0,0.013,0.012,90.662,-0.0009999999999999992
5576,500.0,0.5,1e-09,5000.0,100.0,0.013,0.006,173.532,-0.006999999999999999
5514,500.0,0.5,1e-09,10000.0,100.0,0.013,0.003,174.83,-0.009999999999999998
1918,1000.0,0.75,1e-09,10000.0,100.0,0.013,0.003,90.077,-0.009999999999999998
5561,500.0,0.5,1e-09,5000.0,0.0,0.014,1.321,143.238,1.307
5466,500.0,0.5,1e-08,5000.0,0.0,0.014,1.224,146.57,1.21
5586,500.0,0.5,1e-09,500.0,0.0,0.014,1.224,146.57,1.21
4902,500.0,0.25,1e-07,10000.0,0.0,0.014,1.175,150.068,1.161
5022,500.0,0.25,1e-08,1000.0,0.0,0.014,1.175,150.068,1.161
5142,500.0,0.25,1e-09,100.0,0.0,0.014,1.175,150.068,1.161
1800,1000.0,0.75,1e-08,10000.0,0.0,0.014,1.161,76.684,1.147
1920,1000.0,0.75,1e-09,1000.0,0.0,0.014,1.161,76.684,1.147
5553,500.0,0.5,1e-09,100.0,100.0,0.014,0.012,177.116,-0.002
1959,1000.0,0.75,1e-09,100.0,100.0,0.014,0.008,89.09,-0.006
5532,500.0,0.5,1e-09,1000.0,100.0,0.014,0.007,174.864,-0.007
5512,500.0,0.5,1e-09,10000.0,100.0,0.014,0.006,174.03,-0.008
1970,1000.0,0.75,1e-09,5000.0,100.0,0.014,0.006,90.302,-0.008
1909,1000.0,0.75,1e-09,10000.0,0.0,0.015,1.166,76.394,1.151
1965,1000.0,0.75,1e-09,5000.0,0.0,0.015,1.133,77.144,1.118
5302,500.0,0.5,1e-07,10000.0,0.0,0.015,1.084,153.394,1.0690000000000002
5422,500.0,0.5,1e-08,1000.0,0.0,0.015,1.084,153.394,1.0690000000000002
5542,500.0,0.5,1e-09,100.0,0.0,0.015,1.084,153.394,1.0690000000000002
802,1000.0,0.25,1e-06,10000.0,0.0,0.015,0.97,72.01,0.955
922,1000.0,0.25,1e-07,1000.0,0.0,0.015,0.97,72.01,0.955
1042,1000.0,0.25,1e-08,100.0,0.0,0.015,0.97,72.01,0.955
932,1000.0,0.25,1e-07,1000.0,100.0,0.015,0.217,77.359,0.202
939,1000.0,0.25,1e-07,1000.0,100.0,0.015,0.197,77.684,0.182
1957,1000.0,0.75,1e-09,100.0,100.0,0.015,0.019,89.336,0.004
1977,1000.0,0.75,1e-09,5000.0,100.0,0.015,0.014,89.751,-0.0009999999999999992
1934,1000.0,0.75,1e-09,1000.0,100.0,0.015,0.012,91.131,-0.002999999999999999
1995,1000.0,0.75,1e-09,500.0,100.0,0.015,0.011,90.247,-0.004
1938,1000.0,0.75,1e-09,1000.0,100.0,0.015,0.01,90.67,-0.004999999999999999
5555,500.0,0.5,1e-09,100.0,100.0,0.015,0.001,176.314,-0.013999999999999999
5407,500.0,0.5,1e-08,10000.0,0.0,0.016,1.293,143.886,1.277
5527,500.0,0.5,1e-09,1000.0,0.0,0.016,1.293,143.886,1.277
1969,1000.0,0.75,1e-09,5000.0,0.0,0.016,1.159,76.913,1.143
5312,500.0,0.5,1e-07,10000.0,100.0,0.016,0.122,166.594,0.106
5472,500.0,0.5,1e-08,5000.0,100.0,0.016,0.025,175.556,0.009000000000000001
1817,1000.0,0.75,1e-08,10000.0,100.0,0.016,0.022,88.311,0.005999999999999998
5402,500.0,0.5,1e-08,10000.0,0.0,0.017,1.273,145.894,1.256
5522,500.0,0.5,1e-09,1000.0,0.0,0.017,1.273,145.894,1.256
1964,1000.0,0.75,1e-09,5000.0,0.0,0.017,1.163,77.258,1.1460000000000001
5301,500.0,0.5,1e-07,10000.0,0.0,0.017,1.117,151.682,1.1
5421,500.0,0.5,1e-08,1000.0,0.0,0.017,1.117,151.682,1.1
5541,500.0,0.5,1e-09,100.0,0.0,0.017,1.117,151.682,1.1
1805,1000.0,0.75,1e-08,10000.0,0.0,0.017,1.1,77.027,1.0830000000000002
1925,1000.0,0.75,1e-09,1000.0,0.0,0.017,1.1,77.027,1.0830000000000002
4962,500.0,0.25,1e-07,5000.0,0.0,0.017,1.067,150.962,1.05
5082,500.0,0.25,1e-08,500.0,0.0,0.017,1.067,150.962,1.05
937,1000.0,0.25,1e-07,1000.0,100.0,0.017,0.197,77.626,0.18
5373,500.0,0.5,1e-07,5000.0,100.0,0.017,0.153,160.252,0.136
1873,1000.0,0.75,1e-08,5000.0,100.0,0.017,0.047,88.112,0.03
1911,1000.0,0.75,1e-09,10000.0,100.0,0.017,0.014,90.093,-0.003000000000000001
1930,1000.0,0.75,1e-09,1000.0,100.0,0.017,0.01,89.558,-0.007000000000000001
1914,1000.0,0.75,1e-09,10000.0,100.0,0.017,0.009,91.115,-0.008000000000000002
5414,500.0,0.5,1e-08,10000.0,100.0,0.017,0.008,177.056,-0.009000000000000001
1990,1000.0,0.75,1e-09,500.0,100.0,0.017,0.007,90.546,-0.010000000000000002
1900,1000.0,0.75,1e-09,10000.0,0.0,0.018,1.169,75.937,1.151
1866,1000.0,0.75,1e-08,5000.0,0.0,0.018,1.096,77.776,1.078
1986,1000.0,0.75,1e-09,500.0,0.0,0.018,1.096,77.776,1.078
800,1000.0,0.25,1e-06,10000.0,0.0,0.018,0.966,72.473,0.948
920,1000.0,0.25,1e-07,1000.0,0.0,0.018,0.966,72.473,0.948
1040,1000.0,0.25,1e-08,100.0,0.0,0.018,0.966,72.473,0.948
805,1000.0,0.25,1e-06,10000.0,0.0,0.018,0.951,71.884,0.9329999999999999
925,1000.0,0.25,1e-07,1000.0,0.0,0.018,0.951,71.884,0.9329999999999999
1045,1000.0,0.25,1e-08,100.0,0.0,0.018,0.951,71.884,0.9329999999999999
816,1000.0,0.25,1e-06,10000.0,100.0,0.018,0.746,73.323,0.728
1933,1000.0,0.75,1e-09,1000.0,100.0,0.018,0.016,90.143,-0.0019999999999999983
5504,500.0,0.5,1e-09,10000.0,0.0,0.019,1.316,145.41,1.2970000000000002
5566,500.0,0.5,1e-09,5000.0,0.0,0.019,1.282,144.542,1.2630000000000001
1961,1000.0,0.75,1e-09,5000.0,0.0,0.019,1.138,75.313,1.119
5361,500.0,0.5,1e-07,5000.0,0.0,0.019,1.01,149.902,0.991
5481,500.0,0.5,1e-08,500.0,0.0,0.019,1.01,149.902,0.991
938,1000.0,0.25,1e-07,1000.0,100.0,0.019,0.207,77.254,0.188
5315,500.0,0.5,1e-07,10000.0,100.0,0.019,0.094,163.242,0.075
1838,1000.0,0.75,1e-08,1000.0,100.0,0.019,0.029,85.444,0.010000000000000002
5477,500.0,0.5,1e-08,5000.0,100.0,0.019,0.023,176.442,0.004
1936,1000.0,0.75,1e-09,1000.0,100.0,0.019,0.011,89.697,-0.008
1867,1000.0,0.75,1e-08,5000.0,0.0,0.02,1.13,76.789,1.1099999999999999
1987,1000.0,0.75,1e-09,500.0,0.0,0.02,1.13,76.789,1.1099999999999999
1869,1000.0,0.75,1e-08,5000.0,0.0,0.02,1.124,76.767,1.104
1989,1000.0,0.75,1e-09,500.0,0.0,0.02,1.124,76.767,1.104
1865,1000.0,0.75,1e-08,5000.0,0.0,0.02,1.095,76.655,1.075
1985,1000.0,0.75,1e-09,500.0,0.0,0.02,1.095,76.655,1.075
5362,500.0,0.5,1e-07,5000.0,0.0,0.02,1.029,150.248,1.009
5482,500.0,0.5,1e-08,500.0,0.0,0.02,1.029,150.248,1.009
5364,500.0,0.5,1e-07,5000.0,0.0,0.02,1.01,149.646,0.99
5484,500.0,0.5,1e-08,500.0,0.0,0.02,1.01,149.646,0.99
936,1000.0,0.25,1e-07,1000.0,100.0,0.02,0.192,77.704,0.17200000000000001
1810,1000.0,0.75,1e-08,10000.0,100.0,0.02,0.02,87.26,0.0
1818,1000.0,0.75,1e-08,10000.0,100.0,0.02,0.02,88.093,0.0
1997,1000.0,0.75,1e-09,500.0,100.0,0.02,0.02,90.563,0.0
1954,1000.0,0.75,1e-09,100.0,100.0,0.02,0.015,90.008,-0.005000000000000001
5556,500.0,0.5,1e-09,100.0,100.0,0.02,0.008,179.07,-0.012
5554,500.0,0.5,1e-09,100.0,100.0,0.02,0.006,178.702,-0.014
1802,1000.0,0.75,1e-08,10000.0,0.0,0.021,1.162,76.04,1.141
1922,1000.0,0.75,1e-09,1000.0,0.0,0.021,1.162,76.04,1.141
809,1000.0,0.25,1e-06,10000.0,0.0,0.021,0.989,72.011,0.968
929,1000.0,0.25,1e-07,1000.0,0.0,0.021,0.989,72.011,0.968
1049,1000.0,0.25,1e-08,100.0,0.0,0.021,0.989,72.011,0.968
815,1000.0,0.25,1e-06,10000.0,100.0,0.021,0.753,73.931,0.732
1875,1000.0,0.75,1e-08,5000.0,100.0,0.021,0.034,87.254,0.013000000000000001
1835,1000.0,0.75,1e-08,1000.0,100.0,0.021,0.029,85.379,0.008
5432,500.0,0.5,1e-08,1000.0,100.0,0.021,0.028,172.396,0.006999999999999999
1811,1000.0,0.75,1e-08,10000.0,100.0,0.021,0.026,87.518,0.0049999999999999975
1913,1000.0,0.75,1e-09,10000.0,100.0,0.021,0.02,89.666,-0.0010000000000000009
1971,1000.0,0.75,1e-09,5000.0,100.0,0.021,0.019,90.106,-0.0020000000000000018
1976,1000.0,0.75,1e-09,5000.0,100.0,0.021,0.019,90.831,-0.0020000000000000018
1993,1000.0,0.75,1e-09,500.0,100.0,0.021,0.014,89.705,-0.007000000000000001
1996,1000.0,0.75,1e-09,500.0,100.0,0.021,0.012,90.089,-0.009000000000000001
5596,500.0,0.5,1e-09,500.0,100.0,0.021,0.008,174.254,-0.013000000000000001
1966,1000.0,0.75,1e-09,5000.0,0.0,0.022,1.165,75.926,1.143
1908,1000.0,0.75,1e-09,10000.0,0.0,0.022,1.156,76.347,1.134
1804,1000.0,0.75,1e-08,10000.0,0.0,0.022,1.152,76.218,1.13
1924,1000.0,0.75,1e-09,1000.0,0.0,0.022,1.152,76.218,1.13
1809,1000.0,0.75,1e-08,10000.0,0.0,0.023,1.172,76.211,1.149
1929,1000.0,0.75,1e-09,1000.0,0.0,0.023,1.172,76.211,1.149
1963,1000.0,0.75,1e-09,5000.0,0.0,0.023,1.162,76.333,1.139
5371,500.0,0.5,1e-07,5000.0,100.0,0.023,0.151,159.826,0.128
5313,500.0,0.5,1e-07,10000.0,100.0,0.023,0.132,165.71,0.10900000000000001
5311,500.0,0.5,1e-07,10000.0,100.0,0.023,0.131,164.936,0.10800000000000001
5316,500.0,0.5,1e-07,10000.0,100.0,0.023,0.11,165.326,0.087
1834,1000.0,0.75,1e-08,1000.0,100.0,0.023,0.036,85.267,0.012999999999999998
5437,500.0,0.5,1e-08,1000.0,100.0,0.023,0.022,172.092,-0.0010000000000000009
5495,500.0,0.5,1e-08,500.0,100.0,0.023,0.015,167.912,-0.008
1951,1000.0,0.75,1e-09,100.0,100.0,0.023,0.011,88.416,-0.012
1955,1000.0,0.75,1e-09,100.0,100.0,0.023,0.011,89.088,-0.012
5552,500.0,0.5,1e-09,100.0,100.0,0.023,0.009,178.428,-0.014
1808,1000.0,0.75,1e-08,10000.0,0.0,0.024,1.12,76.092,1.096
1928,1000.0,0.75,1e-09,1000.0,0.0,0.024,1.12,76.092,1.096
1705,1000.0,0.75,1e-07,10000.0,0.0,0.024,1.004,75.933,0.98
1825,1000.0,0.75,1e-08,1000.0,0.0,0.024,1.004,75.933,0.98
1945,1000.0,0.75,1e-09,100.0,0.0,0.024,1.004,75.933,0.98
812,1000.0,0.25,1e-06,10000.0,100.0,0.024,0.77,72.622,0.746
5375,500.0,0.5,1e-07,5000.0,100.0,0.024,0.158,159.054,0.134
1816,1000.0,0.75,1e-08,10000.0,100.0,0.024,0.036,88.012,0.011999999999999997
1874,1000.0,0.75,1e-08,5000.0,100.0,0.024,0.028,87.833,0.004
5492,500.0,0.5,1e-08,500.0,100.0,0.024,0.027,169.354,0.002999999999999999
1932,1000.0,0.75,1e-09,1000.0,100.0,0.024,0.017,90.101,-0.006999999999999999
1991,1000.0,0.75,1e-09,500.0,100.0,0.024,0.013,90.173,-0.011000000000000001
1801,1000.0,0.75,1e-08,10000.0,0.0,0.025,1.164,75.945,1.139
1921,1000.0,0.75,1e-09,1000.0,0.0,0.025,1.164,75.945,1.139
1907,1000.0,0.75,1e-09,10000.0,0.0,0.025,1.163,76.044,1.1380000000000001
1968,1000.0,0.75,1e-09,5000.0,0.0,0.025,1.161,76.073,1.1360000000000001
5306,500.0,0.5,1e-07,10000.0,0.0,0.025,1.072,150.598,1.0470000000000002
5426,500.0,0.5,1e-08,1000.0,0.0,0.025,1.072,150.598,1.0470000000000002
5546,500.0,0.5,1e-09,100.0,0.0,0.025,1.072,150.598,1.0470000000000002
804,1000.0,0.25,1e-06,10000.0,0.0,0.025,0.963,71.996,0.938
924,1000.0,0.25,1e-07,1000.0,0.0,0.025,0.963,71.996,0.938
1044,1000.0,0.25,1e-08,100.0,0.0,0.025,0.963,71.996,0.938
5496,500.0,0.5,1e-08,500.0,100.0,0.025,0.028,169.898,0.002999999999999999
3107,250.0,0.25,1e-09,10000.0,0.0,0.026,1.352,274.048,1.326
1904,1000.0,0.75,1e-09,10000.0,0.0,0.026,1.16,75.854,1.134
1901,1000.0,0.75,1e-09,10000.0,0.0,0.026,1.146,75.828,1.1199999999999999
5307,500.0,0.5,1e-07,10000.0,0.0,0.026,1.097,150.542,1.071
5427,500.0,0.5,1e-08,1000.0,0.0,0.026,1.097,150.542,1.071
5547,500.0,0.5,1e-09,100.0,0.0,0.026,1.097,150.542,1.071
806,1000.0,0.25,1e-06,10000.0,0.0,0.026,0.966,71.743,0.94
926,1000.0,0.25,1e-07,1000.0,0.0,0.026,0.966,71.743,0.94
1046,1000.0,0.25,1e-08,100.0,0.0,0.026,0.966,71.743,0.94
818,1000.0,0.25,1e-06,10000.0,100.0,0.026,0.742,73.203,0.716
1952,1000.0,0.75,1e-09,100.0,100.0,0.026,0.018,88.607,-0.008
1992,1000.0,0.75,1e-09,500.0,100.0,0.026,0.018,89.643,-0.008
1860,1000.0,0.75,1e-08,5000.0,0.0,0.027,1.169,76.13,1.1420000000000001
1980,1000.0,0.75,1e-09,500.0,0.0,0.027,1.169,76.13,1.1420000000000001
5303,500.0,0.5,1e-07,10000.0,0.0,0.027,1.089,151.136,1.062
5423,500.0,0.5,1e-08,1000.0,0.0,0.027,1.089,151.136,1.062
5543,500.0,0.5,1e-09,100.0,0.0,0.027,1.089,151.136,1.062
1812,1000.0,0.75,1e-08,10000.0,100.0,0.027,0.039,87.926,0.012
5436,500.0,0.5,1e-08,1000.0,100.0,0.027,0.025,174.124,-0.0019999999999999983
1803,1000.0,0.75,1e-08,10000.0,0.0,0.028,1.148,75.727,1.1199999999999999
1923,1000.0,0.75,1e-09,1000.0,0.0,0.028,1.148,75.727,1.1199999999999999
1807,1000.0,0.75,1e-08,10000.0,0.0,0.028,1.135,77.639,1.107
1927,1000.0,0.75,1e-09,1000.0,0.0,0.028,1.135,77.639,1.107
